url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,build_year,number_of_bedrooms,livable_surface,number_of_bathrooms,number_of_toilets,type_of_heating,number_of_facades,number_of_floors,garden,garden_orientation,terrace,total_land_surface,buildable_surface,gas,running_water,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rwc40973,assebroek,RWC40973,245 000 €,505 €,No,Normal,Yes,1955,3,149 m²,1,,Gas,2,,Yes,South-west,Yes,190 m²,,Yes,Yes,392 kWh/m²/year,20251006-0003702946-RES-1,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbg57931,brugge,RBG57931,479 000 €,,No,,,,,,,,,2,,,,,110 m²,,,,0 kWh/m²/year,20220811-0002648182-KNR-1,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8310/sint-kruis/rbk30377,sint-kruis,RBK30377,430 000 €,,No,Fully renovated,No,1935,4,270 m²,1,1,Gas,2,,No,,No,,,,,169 kWh/m²/year,20221127-0002737537-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8310/sint-kruis/rbi71361,sint-kruis,RBI71361,430 000 €,,No,Fully renovated,No,1935,4,270 m²,1,1,Gas,2,,No,,No,,,,,169 kWh/m²/year,20221127-0002737537-RES-1,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbn58403,brugge,RBN58403,585 000 €,,No,,No,,5,,1,,,,,Yes,,No,115 m²,,Yes,,479 kWh/m²/year,20220104-0002520402-RES-1,No certificate,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbr67685,assebroek,RBR67685,480 000 €,,,New,No,2024,3,,1,2,,4,,Yes,South-west,No,298 m²,,Yes,Yes,,OMV_2023061814,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8310/assebroek/rwc37899,assebroek,RWC37899,669 000 €,1 692 €,No,Excellent,Yes,1900,3,366 m²,1,,Gas,3,,,,Yes,166 m²,,Yes,,159 kWh/m²/year,20241220-0003487018-RES-2,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbs67956,sint-michiels,RBS67956,620 000 €,,No,,,,4,176 m²,2,3,Not specified,2,,Yes,,Yes,268 m²,,,,83 kWh/m²/year,20240221-0003024062-res-1,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbs90438,brugge,RBS90438,239 000 €,267 €,No,To be renovated,,,2,71 m²,1,1,Gas,2,,No,,No,48 m²,,,,722 kWh/m²/year,,Not applicable,"Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbs98406,brugge,RBS98406,485 000 €,,No,,No,1967,3,282 m²,1,2,,2,,Yes,,Yes,789 m²,,,,0 kWh/m²/year,20230828-0002974134-knr-1,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbt03600,sint-andries,RBT03600,329 000 €,,No,,,1964,3,,,,Fuel oil,2,,Yes,,Yes,162 m²,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbs99876,sint-kruis,RBS99876,459 500 €,,,New,No,2024,4,,1,2,,3,,Yes,South,No,449 m²,,Yes,Yes,,OMV_2022166188,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbs99868,sint-kruis,RBS99868,444 000 €,,,New,No,2025,3,,1,2,,2,,Yes,North-west,No,478 m²,,Yes,Yes,,OMV_2022115547,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rwc39058,brugge,RWC39058,351 250 €,,,Excellent,No,2025,3,244 m²,1,,Gas,3,,Yes,,,244 m²,,Yes,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbt15906,sint-andries,RBT15906,695 000 €,,No,Normal,No,,12,382 m²,4,4,,,,Yes,,Yes,,412 m²,Yes,Yes,328 kWh/m²/year,20220617-0002623427-RES-1,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbt17760,assebroek,RBT17760,295 000 €,,No,,No,1959,2,108 m²,2,2,Gas,2,4,Yes,,No,325 m²,,,,232 kWh/m²/year,20220830-0002664363-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbt21211,assebroek,RBT21211,615 000 €,,No,New,No,2025,4,,,,,,,Yes,,No,521 m²,,,,30 kWh/m²/year,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8380/dudzele/rbt27044,dudzele,RBT27044,975 000 €,2 771 €,No,,No,1990,4,630 m²,1,4,,,,Yes,South-west,Yes,1678 m²,630 m²,,,353 kWh/m²/year,3562734,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rwc39658,brugge,RWC39658,275 550 €,,,Excellent,No,2025,3,186 m²,,,Gas,3,,Yes,,,186 m²,,Yes,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt32016,brugge,RBT32016,309 000 €,,No,,No,,3,134 m²,2,2,Gas,3,,Yes,,Yes,,,,,644 kWh/m²/year,20190524-0002162760-RES-2,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt44656,brugge,RBT44656,,,No,Excellent,No,,3,,2,3,,2,,Yes,South,Yes,,,Yes,Yes,105 kWh/m²/year,20250419-0003581755-RES-1,"yes, certificate in accordance","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbt44655,sint-michiels,RBT44655,515 000 €,,,New,No,2023,5,162 m²,1,2,,,,Yes,,Yes,208 m²,,,Yes,,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbt64717,sint-andries,RBT64717,335 000 €,,No,,No,1958,3,105 m²,1,1,,2,,Yes,,No,314 m²,,,,664 kWh/m²/year,20250228-0003541879-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbt72474,sint-michiels,RBT72474,589 800 €,827 €,No,Excellent,,1960,4,224 m²,1,2,Gas,4,3,Yes,,Yes,601 m²,,Yes,Yes,369 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt73814,brugge,RBT73814,325 000 €,,No,,No,,3,,,,,,,No,,No,,,Yes,Yes,347 kWh/m²/year,20230217-0002783100-RES-1,No certificate,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt76556,brugge,RBT76556,,,No,Excellent,No,,3,342 m²,2,4,,2,,Yes,,Yes,214 m²,,,,258 kWh/m²/year,20250404-0003570790-RES-1,"No, certificate does not comply","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt76557,brugge,RBT76557,350 000 €,,No,To be renovated,No,,2,,,,,,,No,,Yes,,,,,444 kWh/m²/year,202?403?050?003?165?805-RES-1,No certificate,"Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbt21212,sint-michiels,RBT21212,695 000 €,,,New,No,2025,3,,1,2,,4,,No,,No,2695 m²,,,,30 kWh/m²/year,,No certificate,Residential park,,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbt82675,assebroek,RBT82675,615 000 €,,,New,No,2025,4,,1,2,,,,Yes,South-east,No,521 m²,,,Yes,,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt83995,brugge,RBT83995,445 000 €,,No,,No,1979,3,153 m²,1,2,Not specified,2,,Yes,,No,485 m²,,,,353 kWh/m²/year,20240926-0003382444-res-1,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt86486,brugge,RBT86486,785 000 €,,No,,No,,5,351 m²,2,,,2,,Yes,South-west,Yes,333 m²,,Yes,Yes,560 kWh/m²/year,20250406-0003570386-RES-1,"No, certificate does not comply","Residential area of cultural, historical value",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbt96698,sint-michiels,RBT96698,515 000 €,,No,,No,,3,180 m²,2,3,Not specified,3,,Yes,,Yes,,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu00419,brugge,RBU00419,795 000 €,,No,,No,,3,245 m²,1,,Gas,2,,Yes,,No,,,,,309 kWh/m²/year,20230403-0002854940-RES-1,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu05130,brugge,RBU05130,399 000 €,359 €,No,,No,,2,110 m²,1,,,2,,Yes,West,Yes,62 m²,48 m²,Yes,Yes,199 kWh/m²/year,2811729,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu23912,brugge,RBU23912,530 000 €,,No,Fully renovated,No,,3,,2,2,,2,,Yes,,Yes,70 m²,,Yes,Yes,146 kWh/m²/year,20170821-0001986508-1,No certificate,"Residential area of cultural, historical value",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu24413,brugge,RBU24413,519 000 €,,No,Excellent,No,1935,4,175 m²,2,2,,,,No,,Yes,83 m²,,Yes,Yes,113 kWh/m²/year,20190407-0002138415-RES-2,"yes, certificate in accordance",Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu24417,brugge,RBU24417,485 000 €,565 €,No,Excellent,No,,3,233 m²,1,2,,,,Yes,North-east,No,158 m²,,Yes,Yes,167 kWh/m²/year,20250222-0003530879-RES-1,"yes, certificate in accordance","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu24715,brugge,RBU24715,495 000 €,,No,Fully renovated,No,,3,,1,2,,,,Yes,,Yes,120 m²,,,,282 kWh/m²/year,20250624-0003615383-RES-1,"yes, certificate in accordance","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu25613,brugge,RBU25613,349 000 €,,No,,No,1850,3,122 m²,2,3,Gas,2,3,Yes,,Yes,85 m²,,,,293 kWh/m²/year,20240529-0003244630-RES-1,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbu27396,sint-michiels,RBU27396,399 000 €,,No,,No,,4,,1,1,Gas,2,4,Yes,,Yes,325 m²,,,,219 kWh/m²/year,20230811-0002962703-RES-1,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbu28666,assebroek,RBU28666,539 000 €,,,,No,2024,4,,1,2,Gas,3,3,Yes,,Yes,518 m²,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu29096,brugge,RBU29096,,,No,,No,,5,435 m²,1,3,,,,No,,Yes,,,Yes,Yes,186 kWh/m²/year,20240410-0003119315-RES-1,No certificate,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu29442,brugge,RBU29442,295 000 €,,No,,No,,2,,,,Gas,2,,Yes,,No,91 m²,,,,445 kWh/m²/year,20250827-0003672314-RES-1,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbu29723,assebroek,RBU29723,345 000 €,,No,,No,,3,,1,,,,,No,,Yes,,,,,257 kWh/m²/year,20211109-0002491099-RES-1,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu32264,brugge,RBU32264,495 000 €,,No,Excellent,No,,2,146 m²,2,3,Gas,2,,No,,Yes,67 m²,,Yes,Yes,146 kWh/m²/year,31005-G-OMV_2019090245/EP14854/A001/D01/SD001,"yes, certificate in accordance","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbu29969,assebroek,RBU29969,1 650 000 €,,No,,No,1966,2,,,,,2,,Yes,,No,4376 m²,,,,795 kWh/m²/year,25250827-0003672468-Res-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu32605,brugge,RBU32605,499 000 €,,No,,No,1967,4,198 m²,,,Gas,2,,Yes,,Yes,409 m²,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu32759,sint-andries,RBU32759,399 000 €,,No,,No,,5,180 m²,1,2,Not specified,2,2,Yes,,No,459 m²,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu32058,sint-andries,RBU32058,459 000 €,,No,,No,1970,,160 m²,,,Not specified,2,,No,,Yes,153 m²,,,,701 kWh/m²/year,20240924-0003384440-RES-1,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu32604,sint-andries,RBU32604,449 000 €,,No,,No,1979,3,151 m²,1,2,Not specified,2,3,Yes,,No,537 m²,,,,265 kWh/m²/year,202508110003662587,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rwc40751,brugge,RWC40751,346 050 €,,,Excellent,No,2025,3,1 m²,1,,Solar energy,3,,Yes,,,290 m²,,Yes,Yes,,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu36690,brugge,RBU36690,,,No,,No,,3,224 m²,1,2,Gas,2,,Yes,,Yes,121 m²,,,,172 kWh/m²/year,20250331-0003563158-RES-1,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbu33399,sint-michiels,RBU33399,308 800 €,699 €,No,To be renovated,,1965,3,151 m²,1,2,Gas,2,3,Yes,,Yes,292 m²,,Yes,Yes,380 kWh/m²/year,,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu36693,brugge,RBU36693,295 000 €,,No,,No,,3,107 m²,1,2,Not specified,2,3,Yes,,Yes,,,,,532 kWh/m²/year,20250821-0003668539-RES-1,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu36797,brugge,RBU36797,259 000 €,389 €,No,,No,1850,2,116 m²,1,,Gas,2,,Yes,South-east,Yes,,116 m²,Yes,Yes,504 kWh/m²/year,20230629-0002931291-RES-1,No certificate,"Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu36798,brugge,RBU36798,259 000 €,389 €,No,,No,1850,2,116 m²,1,,Gas,2,,Yes,South-east,Yes,,116 m²,Yes,Yes,504 kWh/m²/year,20230629-0002931291-RES-1,No certificate,"Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu37085,brugge,RBU37085,359 000 €,,No,,No,,3,116 m²,2,2,Gas,2,2,Yes,,No,95 m²,,,,,,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8380/lissewege/rbu37256,lissewege,RBU37256,295 000 €,,No,,,,2,65 m²,,,,2,,Yes,,Yes,728 m²,,Yes,Yes,796 kWh/m²/year,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu38591,sint-andries,RBU38591,355 000 €,,No,Normal,No,1968,3,156 m²,1,1,Gas,2,,Yes,,Yes,196 m²,,Yes,Yes,422 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu37408,sint-andries,RBU37408,298 000 €,,No,,No,1954,,,,,,2,,Yes,,No,406 m²,,,,,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu38674,brugge,RBU38674,1 100 000 €,,No,To be renovated,No,1660,5,372 m²,1,,,,,Yes,South-east,Yes,1036 m²,,Yes,Yes,478 kWh/m²/year,20221025-0002707371-RES-1,"No, certificate does not comply","Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu39152,sint-andries,RBU39152,308 000 €,,No,,No,1934,2,90 m²,1,1,Not specified,2,2,No,,Yes,87 m²,,,,277 kWh/m²/year,20250923-0001844247-RES-3,,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbu39275,sint-kruis,RBU39275,449 000 €,,No,Excellent,No,1958,5,337 m²,2,1,,,,Yes,East,Yes,513 m²,,Yes,Yes,140 kWh/m²/year,20250225-0003534764-RES-1,"No, certificate does not comply",Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu39656,brugge,RBU39656,438 800 €,587 €,No,Fully renovated,,1955,3,171 m²,1,2,Gas,2,4,Yes,,Yes,199 m²,,Yes,Yes,142 kWh/m²/year,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu40249,brugge,RBU40249,299 000 €,,No,,No,,3,,1,2,Gas,2,,No,,Yes,90 m²,,,,,,,Area info not available,no flooding area,(information not available)
