Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of building,Url
VBC96986,roux,6044,199000.0,house,residence,standard,2.0,138.0,0,0,0,,168.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbc96986
VBC97361,marcinelle,6001,185000.0,house,residence,standard,4.0,,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbc97361
VWD14136,monceau-sur-sambre,6031,350000.0,house,residence,standard,5.0,210.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vwd14136
VBD00113,gilly,6060,130000.0,house,residence,standard,3.0,194.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd00113
VBD01556,ransart,6043,50000.0,house,residence,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd01556
VBD00095,montignies-sur-sambre,6061,139000.0,house,residence,standard,2.0,130.0,0,0,0,,95.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd00095
VBD02035,jumet,6040,239900.0,house,residence,standard,3.0,,0,0,0,,31.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd02035
VBD02590,jumet,6040,155000.0,house,residence,standard,2.0,139.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd02590
VBD03564,marchienne-au-pont,6030,250000.0,house,residence,standard,5.0,300.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd03564
VBD02669,charleroi,6000,265000.0,house,mixed-building,standard,3.0,36.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/mixed-building/for-sale/6000/charleroi/vbd02669
VBD03680,monceau-sur-sambre,6031,190000.0,house,residence,standard,4.0,145.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd03680
VBD05241,ransart,6043,365000.0,house,villa,standard,5.0,247.0,0,1,0,,3000.0,,0,Normal,https://immovlan.be/en/detail/villa/for-sale/6043/ransart/vbd05241
VBD05991,montignies-sur-sambre,6061,159000.0,house,residence,standard,4.0,130.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd05991
VBC53335,marcinelle,6001,20000.0,house,residence,standard,3.0,136.0,0,0,0,,275.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbc53335
VBD05597,lodelinsart,6042,230000.0,house,residence,standard,2.0,160.0,0,0,0,,400.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd05597
VBD19400,dampremy,6020,165000.0,house,residence,standard,2.0,209.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd19400
VBD18129,monceau-sur-sambre,6031,199999.0,house,residence,standard,4.0,166.0,0,0,0,,165.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd18129
VBD19447,marchienne-au-pont,6030,95000.0,house,residence,standard,2.0,125.0,0,0,0,,50.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd19447
VBD19448,gilly,6060,160000.0,house,residence,standard,2.0,96.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd19448
VWD14665,gilly,6060,189000.0,house,residence,standard,3.0,121.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vwd14665
VBD20133,lodelinsart,6042,75000.0,house,residence,standard,3.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd20133
VBD19810,marcinelle,6001,295000.0,house,residence,standard,3.0,222.0,0,0,0,,650.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd19810
VBD04336,marcinelle,6001,125000.0,house,residence,standard,2.0,95.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd04336
VBD20652,roux,6044,199000.0,house,mixed-building,standard,2.0,320.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/mixed-building/for-sale/6044/roux/vbd20652
VWD14702,marcinelle,6001,105000.0,house,residence,standard,2.0,78.0,0,0,0,,60.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vwd14702
VBD20824,marcinelle,6001,199000.0,house,residence,standard,3.0,144.0,0,0,0,,120.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd20824
VBD05541,lodelinsart,6042,130000.0,house,residence,standard,2.0,105.0,0,0,0,,75.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd05541
VBD21135,dampremy,6020,179900.0,house,villa,standard,3.0,90.0,0,0,0,,500.0,,0,To be renovated,https://immovlan.be/en/detail/villa/for-sale/6020/dampremy/vbd21135
VBD21187,montignies-sur-sambre,6061,199000.0,house,residence,standard,3.0,110.0,0,0,0,,340.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd21187
VBD21652,marchienne-au-pont,6030,114000.0,house,residence,standard,2.0,95.0,0,0,0,,278.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd21652
VBD22119,jumet,6040,109900.0,house,residence,standard,2.0,120.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd22119
VBD22215,charleroi,6000,139000.0,house,residence,standard,4.0,99.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd22215
VBD22308,marcinelle,6001,200000.0,house,residence,standard,4.0,170.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd22308
VBD21872,mont-sur-marchienne,6032,199000.0,house,residence,standard,3.0,123.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd21872
VBD22695,marcinelle,6001,675000.0,house,residence,standard,3.0,350.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd22695
VBD23231,jumet,6040,299900.0,house,residence,standard,4.0,243.0,0,0,0,,237.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd23231
VBD23143,marcinelle,6001,149000.0,house,residence,standard,2.0,126.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd23143
VBD23635,marcinelle,6001,267000.0,house,mixed-building,standard,5.0,298.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/mixed-building/for-sale/6001/marcinelle/vbd23635
VBD23269,monceau-sur-sambre,6031,199000.0,house,residence,standard,3.0,140.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd23269
VBD23785,jumet,6040,125000.0,house,residence,standard,3.0,109.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd23785
VBD24374,dampremy,6020,115000.0,house,residence,standard,2.0,118.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd24374
VBD08833,lodelinsart,6042,49000.0,house,residence,standard,2.0,88.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd08833
VBD24414,ransart,6043,249000.0,house,residence,standard,3.0,128.0,0,0,0,,321.0,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd24414
VBD24398,mont-sur-marchienne,6032,97000.0,house,residence,standard,1.0,67.0,0,0,0,,100.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd24398
VBD23260,marcinelle,6001,110000.0,house,residence,standard,3.0,110.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd23260
VBD24659,mont-sur-marchienne,6032,259000.0,house,residence,standard,5.0,174.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd24659
VBD25424,charleroi,6000,598000.0,house,residence,standard,5.0,600.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd25424
VBD25393,mont-sur-marchienne,6032,285000.0,house,residence,standard,3.0,130.0,0,0,0,,100.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd25393
VBD25427,charleroi,6000,598000.0,house,residence,standard,5.0,600.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd25427
VBD30183,marchienne-au-pont,6030,149000.0,house,residence,standard,3.0,118.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd30183
VBD25448,monceau-sur-sambre,6031,224000.0,house,residence,standard,3.0,243.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd25448
RWC40773,ransart,6043,306050.0,house,villa,standard,3.0,1.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/villa/for-sale/6043/ransart/rwc40773
VBD30383,mont-sur-marchienne,6032,287000.0,house,residence,standard,3.0,157.0,0,0,0,,684.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd30383
RWC40800,roux,6044,311050.0,house,residence,standard,3.0,1.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6044/roux/rwc40800
VBC71403,jumet,6040,170000.0,house,residence,standard,3.0,120.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbc71403
VBD30862,jumet,6040,115000.0,house,residence,standard,2.0,86.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd30862
VBD31806,couillet,6010,159000.0,house,residence,standard,2.0,,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbd31806
VBD31807,montignies-sur-sambre,6061,349000.0,house,residence,standard,3.0,175.0,0,0,0,,,,0,Fully renovated,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd31807
VBD30931,marcinelle,6001,325000.0,house,residence,standard,3.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd30931
VBD31981,montignies-sur-sambre,6061,169000.0,house,residence,standard,3.0,135.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd31981
VBD32161,marcinelle,6001,169000.0,house,residence,standard,3.0,107.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd32161
VBD32199,mont-sur-marchienne,6032,149000.0,house,residence,standard,4.0,138.0,0,0,0,,181.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd32199
VBD32261,ransart,6043,170000.0,house,residence,standard,4.0,180.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd32261
VBD32549,goutroux,6030,352801.0,house,residence,standard,3.0,187.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/6030/goutroux/vbd32549
VBD32550,goutroux,6030,317354.0,house,residence,standard,3.0,128.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/residence/for-sale/6030/goutroux/vbd32550
VBD32828,roux,6044,129000.0,house,residence,standard,3.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbd32828
VBD15202,gosselies,6041,155000.0,house,residence,standard,3.0,85.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6041/gosselies/vbd15202
VBD25595,jumet,6040,149000.0,house,residence,standard,5.0,246.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd25595
VBD32852,couillet,6010,280000.0,house,residence,standard,5.0,188.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbd32852
VBD32905,mont-sur-marchienne,6032,238000.0,house,residence,standard,3.0,348.0,0,0,0,,100.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd32905
VBD16360,montignies-sur-sambre,6061,169000.0,house,residence,standard,2.0,93.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd16360
VBD26390,mont-sur-marchienne,6032,279000.0,house,residence,standard,5.0,219.0,0,0,0,,205.0,,0,New,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd26390
VBD25773,jumet,6040,69900.0,house,residence,standard,3.0,109.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd25773
VBD26840,monceau-sur-sambre,6031,85000.0,house,residence,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd26840
VBD26607,charleroi,6000,118000.0,house,residence,standard,2.0,88.0,0,0,0,,100.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd26607
VBD26802,gilly,6060,549000.0,house,mixed-building,standard,8.0,340.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/mixed-building/for-sale/6060/gilly/vbd26802
VBD27655,mont-sur-marchienne,6032,197000.0,house,residence,standard,3.0,124.0,0,0,0,,80.0,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd27655
VBD27419,gosselies,6041,375000.0,house,villa,standard,4.0,140.0,0,0,0,,,,0,,https://immovlan.be/en/detail/villa/for-sale/6041/gosselies/vbd27419
VBD27033,jumet,6040,149000.0,house,residence,standard,2.0,109.0,0,0,0,,70.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd27033
VWD14893,gosselies,6041,99000.0,house,residence,standard,4.0,144.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6041/gosselies/vwd14893
VBD28328,marcinelle,6001,210000.0,house,residence,standard,5.0,143.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd28328
VBD28773,ransart,6043,99000.0,house,residence,standard,2.0,124.0,0,0,0,,32.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd28773
VBC95205,lodelinsart,6042,132000.0,house,residence,standard,3.0,150.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbc95205
VBD28819,jumet,6040,170000.0,house,residence,standard,3.0,150.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd28819
VBD28993,gosselies,6041,327000.0,house,mixed-building,standard,4.0,209.0,0,1,0,,,,0,Fully renovated,https://immovlan.be/en/detail/mixed-building/for-sale/6041/gosselies/vbd28993
VBD28861,goutroux,6030,249999.0,house,residence,standard,3.0,125.0,0,0,0,,350.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6030/goutroux/vbd28861
VBD28995,marcinelle,6001,197000.0,house,villa,standard,3.0,140.0,0,0,0,,34.0,,0,Normal,https://immovlan.be/en/detail/villa/for-sale/6001/marcinelle/vbd28995
VBD29097,charleroi,6000,95000.0,house,residence,standard,2.0,115.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd29097
VBD29399,marcinelle,6001,269999.0,house,residence,standard,3.0,249.0,0,0,0,,200.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd29399
VBD29787,roux,6044,159000.0,house,residence,standard,3.0,165.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbd29787
VBD36165,gilly,6060,249000.0,house,residence,standard,3.0,139.0,0,0,0,,100.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd36165
VBC81300,marchienne-au-pont,6030,199000.0,house,residence,standard,3.0,144.0,0,0,0,,200.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbc81300
VBD36238,marcinelle,6001,200000.0,house,residence,standard,2.0,126.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd36238
VWD15166,gilly,6060,315000.0,house,residence,standard,5.0,471.0,0,0,0,,40.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vwd15166
VBD36628,mont-sur-marchienne,6032,269000.0,house,residence,standard,3.0,167.0,0,0,0,,177.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd36628
VBD36294,marchienne-au-pont,6030,219000.0,house,residence,standard,6.0,185.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd36294
VBD37168,marcinelle,6001,350000.0,house,residence,standard,7.0,400.0,0,0,0,,600.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd37168
VBD36684,gosselies,6041,299000.0,house,residence,standard,7.0,289.0,0,0,0,,769.0,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6041/gosselies/vbd36684
VBD37473,charleroi,6000,300000.0,house,residence,standard,3.0,494.0,0,0,0,,136.0,,0,,https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd37473
VBD37817,monceau-sur-sambre,6031,99900.0,house,residence,standard,1.0,74.0,0,0,0,,144.0,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd37817
VBD37824,charleroi,6000,26000000.0,house,mixed-building,standard,,,0,0,0,,,,0,,https://immovlan.be/en/detail/mixed-building/for-sale/6000/charleroi/vbd37824
VWD15202,montignies-sur-sambre,6061,195000.0,house,residence,standard,4.0,150.0,0,0,0,,270.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vwd15202
VBD38201,gilly,6060,95000.0,house,residence,standard,2.0,120.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd38201
VBD38115,gosselies,6041,145000.0,house,residence,standard,2.0,102.0,0,0,0,,50.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6041/gosselies/vbd38115
VBD38205,montignies-sur-sambre,6061,219000.0,house,residence,standard,5.0,210.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd38205
VBD38221,mont-sur-marchienne,6032,398000.0,house,villa,standard,3.0,160.0,0,0,0,,445.0,,0,,https://immovlan.be/en/detail/villa/for-sale/6032/mont-sur-marchienne/vbd38221
VBD38231,jumet,6040,420000.0,house,residence,standard,3.0,201.0,0,0,0,,2752.0,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd38231
VBD38331,dampremy,6020,240000.0,house,mixed-building,standard,2.0,,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/mixed-building/for-sale/6020/dampremy/vbd38331
VBD38352,marchienne-au-pont,6030,69000.0,house,residence,standard,1.0,50.0,0,0,0,,,,0,,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd38352
VBD33468,montignies-sur-sambre,6061,200000.0,house,residence,standard,3.0,135.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd33468
VBD33142,marchienne-au-pont,6030,250000.0,house,residence,standard,5.0,185.0,0,0,0,,115.0,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd33142
VBC67224,marchienne-au-pont,6030,89000.0,house,residence,standard,2.0,136.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbc67224
VBD33774,jumet,6040,210000.0,house,residence,standard,2.0,168.0,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd33774
VBD33313,marchienne-au-pont,6030,175000.0,house,mixed-building,standard,4.0,,0,0,0,,,,0,To renovate,https://immovlan.be/en/detail/mixed-building/for-sale/6030/marchienne-au-pont/vbd33313
VBD33581,jumet,6040,139000.0,house,residence,standard,2.0,80.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd33581
VBD34169,gosselies,6041,95000.0,house,residence,standard,2.0,104.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6041/gosselies/vbd34169
VBD34134,montignies-sur-sambre,6061,130000.0,house,residence,standard,3.0,102.0,0,0,0,,180.0,,0,To be renovated,https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd34134
VBD34562,jumet,6040,109500.0,house,residence,standard,2.0,145.0,0,0,0,,500.0,,0,To renovate,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd34562
