url,municipality_url,property_id,price,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,number_of_bathrooms,number_of_toilets,elevator,floor_of_appartment,number_of_facades,frontage_width,garden,terrace,surface_terrace,ground_depth,gas,running_water,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,cadastral_income,garage,orientation_of_the_front_facade,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_as_build_,build_year,type_of_heating,type_of_glazing,air_conditioning,alarm,access_for_disabled,balcony,the_property_and_or_its_surroundings_are_protected_
https://immovlan.be/en/detail/penthouse/for-sale/2000/antwerp/rbu40889,antwerp,RBU40889,720000,0,Normal,0,Negotiable,4,145,0,2,2,1,8,4,14 m,,,80,44 m,1,1,,0,"Residential area of cultural, historical value",no flooding area,,1675,,South-east,228,20250730-0003655770-RES-1,30/07/2035,,1980,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu40895,merksem,RBU40895,229000,0,Normal,0,On contract,2,77,0,1,1,0,1,2,5 m,,,,38 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",,,430,,,219,3683075,11/09/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41007,deurne,RBU41007,262500,0,,0,,2,102,,1,,1,1,,,,,6,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,,,,,,1962,,,,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41004,antwerp,RBU41004,575000,0,,0,Immediately,4,195,,2,,1,2,,,,,10,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,126,20240915-0003372779-RES-1,,,1981,,,,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu40615,deurne,RBU40615,259000,0,Normal,,On contract,2,114,0,1,1,1,3,2,,,,15,,1,1,"yes, certificate in accordance",0,,,,,1,,129,,,,1993,Gas,Double glass,,1,1,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu30787,hoboken,RBU30787,275000,0,Normal,0,On contract,2,85,0,1,1,1,1,2,,,,,16 m,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,1,,120,,,,2011,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu30797,deurne,RBU30797,285000,0,Normal,0,Negotiable,3,126,0,1,1,1,4,2,,,,8,,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,1,North,85,20191127-0002222917-RES-1,,0,1999,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu30788,berchem,RBU30788,219000,0,Normal,0,Immediately,1,65,0,1,1,1,9,4,,,,13,,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,1269,,,98,20250819-0003667027-RES-1,19/08/2035,,1975,Hot air,,,,,,
https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbu31080,antwerp,RBU31080,129000,0,Normal,0,Immediately,,38,0,1,1,1,6,2,,,,,19 m,,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,384,,South-east,435,20250123-0003193975,,,1961,Fuel oil,,,,,,
https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbu31082,antwerp,RBU31082,125000,0,Normal,0,Immediately,,32,0,1,1,1,5,2,,,,,19 m,,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,339,,South-east,372,20250123-0003193920-RES-2,,,1961,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu31705,berchem,RBU31705,235000,0,,0,,2,69,,1,1,1,,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,,0,20220419-0002585400-RES-1,,,1970,,,,0,0,0,0
https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbu31081,antwerp,RBU31081,129000,0,Normal,0,On contract,,38,0,1,1,1,5,2,,,,,19 m,,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,384,,South-east,358,20250123-0003193959-RES-2,,,1961,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu32044,hoboken,RBU32044,235000,0,Normal,0,On contract,2,82,0,1,1,0,2,2,,,,7,15 m,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,490,,,210,,,0,1918,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu32043,deurne,RBU32043,220000,0,Normal,0,On contract,2,,0,1,1,0,1,2,7 m,,,,30 m,1,1,"yes, certificate in accordance",,,no flooding area,,,,South-west,160,20250714-003646790-RES-1,14/07/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu31722,antwerp,RBU31722,299000,0,Normal,,,2,78,,1,,1,3,,,,,6,,,,,,,no flooding area,,1020,1,,111,20250606-0003619644-RES-1,06/06/2035,,2013,Gas,Double glass,,,0,,0
https://immovlan.be/en/detail/ground-floor/for-sale/2660/hoboken/rbu32053,hoboken,RBU32053,415000,0,Excellent,0,On contract,2,98,0,1,1,1,,2,,,,,,,,"yes, certificate in accordance",0,,no flooding area,,1034,1,South-east,67,11002-G-2016_174596/EP14170/A001/D01/SD003,,0,2019,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu31706,antwerp,RBU31706,269000,0,,0,,1,70,,1,,0,,,,,,3,,,,,,,no flooding area,,,,,99,3682716-RES-11,,,,Not specified,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu32052,antwerp,RBU32052,189000,0,Normal,0,On contract,2,86,0,1,1,0,2,2,,,,,23 m,1,1,"No, certificate does not comply",1,"Residential zone (residential, urban)",,,,,North,432,20250911-0003683810-RES-1,11/09/2035,,1875,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu32066,deurne,RBU32066,224000,0,Normal,0,Immediately,2,86,0,1,1,1,1,2,14 m,,,,26 m,1,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",no flooding area,,949,,South-east,155,2211719,28/10/2039,,1977,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu32056,antwerp,RBU32056,249000,0,Normal,0,On contract,2,68,0,1,1,1,,2,,,,9,20 m,1,1,,0,"Residential zone (residential, urban)",no flooding area,,,,,271,20210113-0002358971-RES-1,31/01/2031,,1958,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu32127,wilrijk,RBU32127,284500,0,,0,,3,132,,2,2,1,6,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,South-east,135,2396194-RES-1,,,1964,Not specified,Double glass,0,0,1,0,0
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu32134,antwerp,RBU32134,315000,0,,0,,3,105,,1,1,0,9,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,150,3167960,,,1978,Gas,,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rwc39433,deurne,RWC39433,159000,0,Normal,0,On contract,2,84,,1,,,2,2,6 m,,,,,1,1,"yes, certificate in accordance",0,,no flooding area,,647,,North-west,186,20250510-0001819198-RES2,10/05/2025,0,1963,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu32064,merksem,RBU32064,329000,0,Normal,0,On contract,2,130,0,1,1,0,2,2,10 m,,,7,40 m,1,1,,0,"Residential zone (residential, urban)",no flooding area,,335,,North-east,90,EP06313,10/07/2034,,1933,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16482,hoboken,RBU16482,139000,0,To be renovated,0,On contract,1,50,0,1,1,1,3,2,15 m,,,11,21 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,485,,North-west,185,20201118-0002340777-RES-1,18/11/2030,,1962,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu32292,wilrijk,RBU32292,349000,0,Normal,0,On contract,2,103,0,,,0,3,2,,,,,25 m,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South-west,131,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu33232,borgerhout,RBU33232,259000,0,Normal,0,On contract,1,94,0,1,1,0,2,2,,,,,38 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,1,North-west,235,20250919-0003688946-RES-1,19/09/2035,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu33408,antwerp,RBU33408,285000,0,Normal,0,On contract,3,110,0,1,2,1,,2,,,,10,,,,,,"Residential zone (residential, urban)",no flooding area,,,1,South-west,137,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu33250,deurne,RBU33250,219000,0,Normal,0,On contract,2,89,0,1,1,0,1,4,,,,2,,1,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",,,,,,286,202509150003684939RES1,,,1973,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu33465,antwerp,RBU33465,156000,0,To be renovated,0,Immediately,1,72,0,1,1,1,1,2,6 m,,,,12 m,1,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",no flooding area,,785,,South-east,251,3470913,09/12/2034,,1963,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu34269,antwerp,RBU34269,269000,0,Normal,0,From 30/11/2025,1,63,0,1,1,1,4,3,,,,,14 m,1,1,"No, certificate does not comply",0,"Residential area of cultural, historical value",no flooding area,,1063,,South-east,143,20211123-0002497900-RES-1,23/11/2031,,1975,Gas,,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/2100/deurne/rbu34309,deurne,RBU34309,294000,0,Normal,0,On contract,2,132,0,1,2,1,7,4,,,,30,,,,"No, certificate does not comply",0,"Residential zone (residential, urban)",,,1169,,,788,202508290003673745RES1,,,1973,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu33575,antwerp,RBU33575,395000,0,,0,,3,116,,2,,1,7,2,,,,10,,1,1,,,"Residential zone (residential, urban)",,,,,,131,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/2000/antwerp/rbu33830,antwerp,RBU33830,999999,0,Excellent,,On contract,3,218,,2,3,,0,2,,,,25,,,,"yes, certificate in accordance",0,"Residential area of cultural, historical value",,,,,,199,,,,,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu34311,borgerhout,RBU34311,275000,0,Excellent,0,,1,61,,1,1,,0,,6 m,,,,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,343,,,262,20250808-0003654935-RES-2,08/08/2035,,1951,Gas,Double glass,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/2000/antwerp/rbu35567,antwerp,RBU35567,159000,0,Normal,0,Immediately,1,40,0,1,1,0,,2,18 m,,,,6 m,,1,"yes, certificate in accordance",0,"Residential area of cultural, historical value",no flooding area,,580,,West,197,3254554,28/05/2034,,2014,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu34577,borgerhout,RBU34577,255000,0,Normal,0,On contract,2,113,0,1,1,1,2,2,22 m,,,,42 m,1,1,,0,"Residential zone (residential, urban)",no flooding area,,1012,1,South-east,168,20250603-0003614863-RES-2,03/06/2035,,1962,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu35852,antwerp,RBU35852,275000,0,Normal,0,Negotiable,1,66,0,1,1,0,,2,6 m,,,10,11 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,726,,South-west,253,20210817-0002452735-RES-2,17/08/2031,,1930,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu35910,deurne,RBU35910,215000,0,Excellent,0,On contract,2,77,0,1,1,0,2,2,,,,4,,1,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",,,568,,,167,202503060003546845RES1,,0,1959,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu36268,antwerp,RBU36268,450000,0,Excellent,0,On contract,2,153,0,2,2,1,5,2,9 m,,,6,34 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,1383,,East,159,3470655,09/12/2034,,1959,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu35913,deurne,RBU35913,229000,0,Excellent,0,On contract,2,100,0,1,1,1,3,3,,,,3,,,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",,,,,,293,20250731-0003655974-RES-1,,0,1969,Fuel oil,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rwc40801,deurne,RWC40801,169000,0,Normal,0,Negotiable,2,70,,1,,1,1,2,,,,5,,1,1,,0,,no flooding area,,,1,,125,3021414,,0,1966,Gas,Double glass,,,,,0
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu36405,antwerp,RBU36405,349000,,New,0,Negotiable,2,100,0,1,1,0,,,,,,,,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu36406,antwerp,RBU36406,339000,,New,0,Negotiable,2,84,0,1,1,0,1,,,,,6,,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu36407,antwerp,RBU36407,329000,,New,0,Negotiable,2,81,0,1,1,0,2,,,,,6,,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu36408,antwerp,RBU36408,329000,,New,0,Negotiable,2,81,0,1,1,0,2,,,,,6,,,,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu36489,hoboken,RBU36489,229000,0,,0,On contract,1,60,0,1,1,1,2,,,,,6,,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",,,,,South-west,124,11002-G-2013_57903/EP16735/A001/D03/SD007,,,2017,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu36454,berchem,RBU36454,245000,0,To be renovated,0,On contract,2,96,0,2,,1,2,,,,,9,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,256,20250726-0003653628-RES-1,,,1968,Electricity,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu36729,antwerp,RBU36729,445000,0,,0,On contract,2,83,,1,1,1,14,,,,,10,,,,,,,no flooding area,,,,,66,11002-G-DBA_2017496/EP18804/A001/D01/SD057,,,2022,Not specified,,0,0,0,0,0
https://immovlan.be/en/detail/ground-floor/for-sale/2170/merksem/rbu36664,merksem,RBU36664,245000,0,Normal,0,On contract,1,64,0,1,,0,,2,,,,15,39 m,1,1,"yes, certificate in accordance",,,no flooding area,,,,South-west,319,0002497158-RES-1,30/11/2031,,1956,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu36784,hoboken,RBU36784,175000,0,Normal,0,On contract,2,103,0,1,1,1,7,2,,,,,,1,1,,,"Residential zone (residential, urban)",no flooding area,,,,,246,20250923 0003692394 RES 1,23/09/2035,,1964,Gas,,,,,,
https://immovlan.be/en/detail/loft/for-sale/2600/berchem/rbu36830,berchem,RBU36830,695000,0,Normal,0,On contract,,318,0,3,,0,,2,,,,,21 m,,,"No, certificate does not comply",0,"Residential zone (residential, urban)",no flooding area,,2198,1,North,179,,,,1995,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu36839,merksem,RBU36839,189000,0,Normal,0,Immediately,2,89,0,1,1,0,2,2,7 m,,,,30 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,894,1,,178,3611981,28/05/2035,,1967,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu36840,merksem,RBU36840,194000,0,Normal,0,Negotiable,2,74,0,1,1,0,1,2,12 m,,,,29 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,1,,339,,15/07/2035,0,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37107,antwerp,RBU37107,224000,0,,0,Immediately,1,69,,,,0,2,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,160,20221103-0002712710-RES-1,,,,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37106,antwerp,RBU37106,229000,0,,0,Immediately,1,67,,,,0,3,,,,,4,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,197,20221103-0002712711-RES-1,,,,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37108,antwerp,RBU37108,219000,0,,0,Immediately,1,67,,,,0,0,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,140,20221103-0002712700-RES-1,,,,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu37109,borgerhout,RBU37109,289000,0,,0,On contract,3,101,,1,1,0,2,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,181,20230206-0002469003-RES-2,,,1927,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/vbd31536,antwerp,VBD31536,340000,0,Normal,,,3,131,0,1,1,1,2,3,,,,3,,,,"yes, certificate in accordance",,,,,,,,245,,08/06/2030,,1959,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rwc40831,wilrijk,RWC40831,465000,0,,,,3,120,,2,,,,,,,,,,,,,,,,,1600,1,,,,,,1975,Gas,Double glass,0,,,,
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37738,antwerp,RBU37738,165000,0,,0,On contract,1,56,,1,,0,,,,,,,,,,,,,no flooding area,,,,,,,,,,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu41013,antwerp,RBU41013,190000,0,,0,,2,87,,1,,0,4,,,,,5,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,139,3601020,,,1969,,,,0,0,0,0
https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu38267,antwerp,RBU38267,299000,0,,0,,,60,,1,,1,4,4,,,,55,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,383,,,197,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41610,deurne,RBU41610,249500,0,Normal,0,On contract,2,101,0,1,1,0,1,2,16 m,,,,,1,1,"No, certificate does not comply",0,"Residential zone (residential, urban)",no flooding area,,1011,1,East,128,3691988,30/09/2035,,1998,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu38072,wilrijk,RBU38072,309000,0,To be renovated,0,On contract,2,120,0,1,,1,,2,,,,,17 m,,,"No, certificate does not comply",0,"Residential zone (residential, urban)",no flooding area,,,1,,154,3635249-RES-1,27/06/2035,,1977,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu41682,antwerp,RBU41682,199000,0,,0,,3,95,,,,1,,,,,,,,,,,,,no flooding area,,,,,0,20250729-0003653200-RES-1,,,,,,,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu41680,antwerp,RBU41680,219000,0,,0,Immediately,3,89,,,,0,3,,,,,1,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,,200,20230322-0002673742-RES-1,,,,Gas,,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41933,antwerp,RBU41933,450000,,New,0,On contract,2,116,0,1,1,1,5,2,8 m,,,7,32 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South-east,,,,,2025,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41932,antwerp,RBU41932,440000,,Normal,0,On contract,2,116,0,1,1,1,4,3,8 m,,,7,32 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South-east,,,,,2025,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41171,deurne,RBU41171,179000,0,,0,,2,75,,1,,1,1,2,,,,5,,1,1,,,"Residential zone (residential, urban)",,,,,,151,,,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu41040,antwerp,RBU41040,749000,0,New,,On contract,2,104,,1,,,2,2,,,,,,,1,,,,no flooding area,,,,North-west,155,,16/09/2025,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/2018/antwerp/rbu41935,antwerp,RBU41935,465000,,New,0,On contract,2,116,0,1,1,1,6,2,8 m,,,7,32 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South-east,,,,,2025,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu41869,antwerp,RBU41869,389000,0,,0,,3,153,0,1,1,0,17,,,,,,,1,1,"No, certificate does not comply",,"Residential zone (residential, urban)",,,,,,199,20250409-0003573736-RES-1,09/04/2035,,1973,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41934,antwerp,RBU41934,465000,,New,0,On contract,2,116,0,1,1,1,6,2,8 m,,,7,32 m,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,,South-east,,,,,2025,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu42043,antwerp,RBU42043,506000,,Excellent,,,2,96,,1,,,2,,,,,,,,,,0,,,,,1,,,,,,2026,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu41678,antwerp,RBU41678,795000,0,,0,Immediately,4,215,,1,,1,2,,,,,11,,,,,0,"Residential area of cultural, historical value",no flooding area,,,,,,,,,1960,Hot air,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu42174,wilrijk,RBU42174,229000,0,Normal,,,3,101,,1,,1,1,,,,,18,,,,,,,no flooding area,,1294,1,,176,20250211-0003526507-RES-1,11/02/2035,,1978,Gas,,,,0,,0
