url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,surface_of_living_room,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,garden,surface_garden,terrace,total_land_surface,buildable_surface,ground_depth,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,609af22983804603bea6649c89f568ac_pdf,property_type,build_year,total_surface,cellar,surface_of_the_cellar_s_,attic,wash_room,garage,number_of_parking_spaces_indoor_,kitchen_equipment,kitchen_type,surface_kitchen,type_of_glazing,alarm,fireplace,adaptations_for_elderlies,access_for_disabled,number_of_facades,number_of_parking_places_outdoor_,garden_orientation,sewer_connection,running_water,rain_water_tank,yearly_total_primary_energy_consumption,certification_gasoil_tank,building_permission_granted,g_score,p_score,water_sensitive_open_space_areas,the_property_and_or_its_surroundings_are_protected_,frontage_width,327d87d3989f41d8aa4d1a93f8e28b96_pdf,bf93099045124c7aac67041293f89dd4_pdf,b9ccbcc6a522446085f7b2eb40d1acbe_pdf,55900e2f20d8400d84006a1e784eb1ea_png,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,number_of_floors,terrain_width_at_the_roadside,gas,swimming_pool,certification_electrical_installation_validity,planning_permission_granted,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf,postal_code,municipality,number_of_garages,floor_of_appartment,surface_terrace,validity_date_epc_peb,certification_as_build_,air_conditioning,balcony,entry_phone,vat_applied_,solar_panels,floor_heating,level_e,level_k,number_of_showers,co2_emission
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbc94815,jumet,VBC94815,69999.0,237.0,0.0,To renovate,0.0,On contract,2.0,68.0,0.0,18.0,1.0,1.0,,0.0,,,400.0,,651.0,,,1005.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbc95827,montignies-sur-sambre,VBC95827,265000.0,,0.0,,0.0,,2.0,140.0,,25.0,1.0,,Not specified,,,,80.0,,208.0,,,318.0,20160516010141,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/6032/mont-sur-marchienne/vbc95524,mont-sur-marchienne,VBC95524,399000.0,,0.0,,0.0,,3.0,145.0,,37.0,1.0,,Not specified,,,,275.0,,541.0,,,329.0,20250624015932,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbc96986,roux,VBC96986,199000.0,252.0,0.0,Normal,,On contract,2.0,138.0,,27.0,1.0,1.0,,,,,168.0,,246.0,,40 m,216.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbc97361,marcinelle,VBC97361,185000.0,743.0,0.0,To be renovated,0.0,On contract,4.0,,,,1.0,2.0,,,,,,,720.0,,,441.0,20250829028941,"No, certificate does not comply",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vwd14136,monceau-sur-sambre,VWD14136,350000.0,1130.0,0.0,Excellent,0.0,On contract,5.0,210.0,,50.0,2.0,,Not specified,0.0,North-west,,,,921.0,,,301.0,20250626001495,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd00113,gilly,VBD00113,130000.0,,0.0,,0.0,,3.0,194.0,0.0,17.0,2.0,2.0,Gas,0.0,,,,,80.0,75.0,15 m,,20220713033452,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd01556,ransart,VBD01556,50000.0,297.0,0.0,,0.0,On contract,1.0,,,,,,,,,,,,,,,469.0,20250318011059,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd00095,montignies-sur-sambre,VBD00095,139000.0,327.0,0.0,Normal,0.0,,2.0,130.0,0.0,,1.0,1.0,,,,,95.0,,153.0,,,395.0,,"No, certificate does not comply",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd02035,jumet,VBD02035,239900.0,599.0,0.0,Normal,0.0,,3.0,,0.0,71.0,1.0,,,,,,31.0,,416.0,,,496.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd02590,jumet,VBD02590,155000.0,545.0,0.0,To renovate,0.0,On contract,2.0,139.0,0.0,17.0,1.0,1.0,Gas,0.0,,,,,520.0,,,476.0,,"No, certificate does not comply",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd03564,marchienne-au-pont,VBD03564,250000.0,818.0,0.0,Normal,,,5.0,300.0,,16.0,1.0,2.0,,,,,,,600.0,,,457.0,,"yes, certificate in accordance",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/6000/charleroi/vbd02669,charleroi,VBD02669,265000.0,,0.0,Normal,,Immediately,3.0,36.0,0.0,,3.0,3.0,Electricity,0.0,,,,,,,,336.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd03680,monceau-sur-sambre,VBD03680,190000.0,,0.0,,0.0,,4.0,145.0,,,1.0,,Gas,,,,,,,,,312.0,20250714020021,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/6043/ransart/vbd05241,ransart,VBD05241,365000.0,1295.0,0.0,Normal,,On contract,5.0,247.0,1.0,41.0,2.0,3.0,Gas,0.0,North,,3000.0,,3197.0,,,444.0,,"No, certificate does not comply",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd05991,montignies-sur-sambre,VBD05991,159000.0,,0.0,Normal,,,4.0,130.0,0.0,,1.0,,Fuel oil,0.0,,,,,,,,305.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbc53335,marcinelle,VBC53335,20000.0,1293.0,0.0,Normal,0.0,,3.0,136.0,0.0,32.0,1.0,1.0,Gas,0.0,,,275.0,,458.0,61.0,60 m,364.0,20250225012721,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd05597,lodelinsart,VBD05597,230000.0,624.0,0.0,Normal,,On contract,2.0,160.0,0.0,23.0,1.0,2.0,Gas,0.0,North-west,,400.0,,575.0,,,361.0,,"No, certificate does not comply",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd19400,dampremy,VBD19400,165000.0,530.0,0.0,Normal,,On contract,2.0,209.0,0.0,,1.0,1.0,Gas,0.0,West,,,,79.0,,13 m,555.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd18129,monceau-sur-sambre,VBD18129,199999.0,,0.0,Excellent,,,4.0,166.0,0.0,,1.0,2.0,Gas,0.0,,,165.0,,77.0,,,287.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd19447,marchienne-au-pont,VBD19447,95000.0,,0.0,,0.0,,2.0,125.0,,20.0,1.0,,Not specified,,,,50.0,,175.0,,,559.0,20230320011651,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd19448,gilly,VBD19448,160000.0,,0.0,Normal,0.0,,2.0,96.0,0.0,35.0,1.0,1.0,,0.0,,,,,93.0,70.0,19 m,416.0,20250825017183,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vwd14665,gilly,VWD14665,189000.0,580.0,0.0,Normal,,On contract,3.0,121.0,,,1.0,,Fuel oil,,,,,,,,,394.0,20221213030092,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd20133,lodelinsart,VBD20133,75000.0,416.0,0.0,,0.0,On contract,3.0,,,,,,,,,,,,,,,1028.0,20170323019308,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd19810,marcinelle,VBD19810,295000.0,803.0,0.0,,,On contract,3.0,222.0,,32.0,1.0,3.0,Fuel oil,,,,650.0,,1154.0,,,400.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd04336,marcinelle,VBD04336,125000.0,,0.0,,0.0,,2.0,95.0,,,1.0,1.0,Gas,,,,,,,,,153.0,20220620025134,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/6044/roux/vbd20652,roux,VBD20652,199000.0,1308.0,0.0,Normal,0.0,On contract,2.0,320.0,,40.0,1.0,2.0,Gas,1.0,,,,,385.0,,,345.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vwd14702,marcinelle,VWD14702,105000.0,342.0,0.0,To be renovated,0.0,On contract,2.0,78.0,,,2.0,,Gas,0.0,,,60.0,,,,,401.0,20241107008832,"No, certificate does not comply",0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd20824,marcinelle,VBD20824,199000.0,461.0,0.0,Normal,0.0,,3.0,144.0,0.0,16.0,1.0,1.0,Fuel oil,0.0,,,120.0,,285.0,,,421.0,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd05541,lodelinsart,VBD05541,130000.0,485.0,0.0,To be renovated,0.0,On contract,2.0,105.0,0.0,,,1.0,Gas,0.0,,,75.0,,160.0,,,599.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/6020/dampremy/vbd21135,dampremy,VBD21135,179900.0,981.0,0.0,To be renovated,0.0,,3.0,90.0,0.0,26.0,1.0,,Fuel oil,,,,500.0,,626.0,,,713.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd21187,montignies-sur-sambre,VBD21187,199000.0,297.0,0.0,Excellent,,Immediately,3.0,110.0,,30.0,1.0,1.0,Gas,0.0,West,,340.0,,390.0,,,161.0,,"yes, certificate in accordance",0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd21652,marchienne-au-pont,VBD21652,114000.0,,0.0,,0.0,,2.0,95.0,0.0,21.0,1.0,1.0,Gas,0.0,South,,278.0,,410.0,,,339.0,,,0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd22119,jumet,VBD22119,109900.0,319.0,0.0,To be renovated,0.0,,2.0,120.0,0.0,20.0,1.0,,Not specified,,,,,,,,,558.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd22215,charleroi,VBD22215,139000.0,,0.0,Normal,,On contract,4.0,99.0,0.0,13.0,1.0,1.0,Gas,0.0,South,,,,57.0,,,277.0,,"yes, certificate in accordance",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd22308,marcinelle,VBD22308,200000.0,887.0,0.0,To be renovated,0.0,On contract,4.0,170.0,0.0,,1.0,3.0,,0.0,,,,,210.0,,,337.0,20250831007262,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd21872,mont-sur-marchienne,VBD21872,199000.0,,0.0,To be renovated,0.0,On contract,3.0,123.0,0.0,14.0,1.0,1.0,Fuel oil,0.0,,,,,,,,357.0,20250719002258,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd22695,marcinelle,VBD22695,675000.0,1763.0,0.0,Normal,,On contract,3.0,350.0,0.0,,2.0,,Gas,0.0,,,,,2794.0,,,215.0,,"yes, certificate in accordance",0.0,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd23231,jumet,VBD23231,299900.0,,0.0,,0.0,,4.0,243.0,0.0,38.0,1.0,1.0,Fuel oil,0.0,,,237.0,,426.0,130.0,28 m,398.0,20250807007249,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd23143,marcinelle,VBD23143,149000.0,461.0,0.0,To renovate,0.0,On contract,2.0,126.0,0.0,27.0,,1.0,Gas,0.0,,,,,115.0,,,337.0,,"No, certificate does not comply",0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/6001/marcinelle/vbd23635,marcinelle,VBD23635,267000.0,,0.0,To renovate,,,5.0,298.0,0.0,22.0,3.0,3.0,Fuel oil,0.0,,,,,360.0,,,235.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd23269,monceau-sur-sambre,VBD23269,199000.0,,0.0,,0.0,,3.0,140.0,,,1.0,2.0,Not specified,,,,,,,,,306.0,20250901024924,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd23785,jumet,VBD23785,125000.0,535.0,0.0,To be renovated,0.0,Negotiable,3.0,109.0,0.0,32.0,1.0,1.0,Fuel oil,0.0,,,,,,,,390.0,20250904016019,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd24374,dampremy,VBD24374,115000.0,621.0,0.0,To be renovated,0.0,On contract,2.0,118.0,0.0,22.0,,1.0,Gas,0.0,East,,,,264.0,,46 m,315.0,,"yes, certificate in accordance",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd08833,lodelinsart,VBD08833,49000.0,223.0,0.0,To be renovated,,On contract,2.0,88.0,0.0,13.0,1.0,1.0,Not specified,0.0,,,,,,,,1088.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd24414,ransart,VBD24414,249000.0,401.0,0.0,To renovate,,On contract,3.0,128.0,0.0,,1.0,2.0,Gas,0.0,North-east,,321.0,,458.0,,45 m,552.0,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd24398,mont-sur-marchienne,VBD24398,97000.0,,0.0,To be renovated,,On contract,1.0,67.0,0.0,,1.0,1.0,Gas,0.0,,,100.0,,220.0,,,630.0,,,,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd23260,marcinelle,VBD23260,110000.0,461.0,0.0,Normal,,On contract,3.0,110.0,0.0,13.0,1.0,1.0,Gas,,,,,,130.0,,,374.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd24659,mont-sur-marchienne,VBD24659,259000.0,966.0,0.0,Excellent,,On contract,5.0,174.0,0.0,,3.0,4.0,Gas,0.0,North,,,,141.0,,20 m,273.0,,,0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd25424,charleroi,VBD25424,598000.0,,0.0,,0.0,,5.0,600.0,,50.0,2.0,,Gas,,,,,,250.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd25393,mont-sur-marchienne,VBD25393,285000.0,,0.0,,0.0,,3.0,130.0,,42.0,1.0,,Not specified,,,,100.0,,,,,196.0,20250720004540,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd25427,charleroi,VBD25427,598000.0,,0.0,,0.0,,5.0,600.0,,50.0,2.0,,Gas,,,,,,250.0,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd30183,marchienne-au-pont,VBD30183,149000.0,312.0,0.0,Normal,0.0,On contract,3.0,118.0,0.0,,1.0,2.0,Gas,0.0,,,,,56.0,,,268.0,20250919011109,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd25448,monceau-sur-sambre,VBD25448,224000.0,,0.0,To be renovated,0.0,,3.0,243.0,0.0,,1.0,2.0,Gas,0.0,,,,,580.0,200.0,,346.0,20250612001338,"No, certificate does not comply",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/6043/ransart/rwc40773,ransart,RWC40773,306050.0,,,Excellent,0.0,Negotiable,3.0,1.0,,,,,Solar energy,,,,,,1079.0,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd30383,mont-sur-marchienne,VBD30383,287000.0,643.0,0.0,Normal,,On contract,3.0,157.0,,,1.0,2.0,Fuel oil,0.0,,,684.0,,780.0,,76 m,200.0,,"No, certificate does not comply",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6044/roux/rwc40800,roux,RWC40800,311050.0,,,Excellent,0.0,Negotiable,3.0,1.0,,,,,Solar energy,,,,,,460.0,,,,,"yes, certificate in accordance",,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbc71403,jumet,VBC71403,170000.0,475.0,0.0,Normal,0.0,On contract,3.0,120.0,,,,,Gas,,,,,,192.0,,,258.0,20250428010580,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd30862,jumet,VBD30862,115000.0,500.0,0.0,To renovate,0.0,On contract,2.0,86.0,0.0,,1.0,,Not specified,0.0,North,,,,20.0,,,389.0,,"No, certificate does not comply",0.0,,no flooding area,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbd31806,couillet,VBD31806,159000.0,,0.0,Normal,,,2.0,,,20.0,1.0,,Gas,,,,,,,,,734.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd31807,montignies-sur-sambre,VBD31807,349000.0,758.0,0.0,Fully renovated,,On contract,3.0,175.0,0.0,30.0,1.0,,Fuel oil,0.0,,,,,810.0,,,205.0,,"yes, certificate in accordance",,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd30931,marcinelle,VBD30931,325000.0,,0.0,,0.0,,3.0,,,36.0,1.0,2.0,Not specified,,,,,,,,,308.0,20250910023196,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd31981,montignies-sur-sambre,VBD31981,169000.0,452.0,0.0,Normal,0.0,On contract,3.0,135.0,0.0,,1.0,1.0,Gas,,,,,,885.0,,,742.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd32161,marcinelle,VBD32161,169000.0,,0.0,,0.0,,3.0,107.0,,,1.0,1.0,Not specified,,,,,,,,,142.0,20250923017647,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd32199,mont-sur-marchienne,VBD32199,149000.0,669.0,0.0,To be renovated,,On contract,4.0,138.0,0.0,31.0,1.0,1.0,Fuel oil,,,,181.0,,302.0,,,714.0,,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd32261,ransart,VBD32261,170000.0,423.0,0.0,Normal,0.0,On contract,4.0,180.0,0.0,30.0,,1.0,Not specified,0.0,,,,,388.0,,,613.0,20250809007834,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
