url,municipality_url,property_id,price,vat,state_of_the_property,build_year,availability,number_of_bedrooms,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,livable_surface,furnished,surface_of_living_room,attic,kitchen_equipment,kitchen_type,surface_kitchen,number_of_bathrooms,number_of_toilets,type_of_heating,type_of_glazing,elevator,orientation_of_the_front_facade,number_of_facades,frontage_width,number_of_floors,number_of_parking_places_outdoor_,garden,terrace,total_land_surface,terrain_width_at_the_roadside,sewer_connection,gas,running_water,swimming_pool,specific_primary_energy_consumption,certification_electrical_installation,certification_electrical_installation_validity,building_permission_granted,planning_permission_granted,preemption_right,g_score,p_score,flooding_area_type,demarcated_flooding_area,water_sensitive_open_space_areas,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu32229,halle,RBU32229,349000,0,To be renovated,1955,On contract,4,15,6,15,15,182,0,25,None,Partially equipped,Kitchenette,9,1,3,Gas,Double glass,0,North-east,2,None,2,None,None,None,86,None,1,1,1,0,325,"No, certificate does not comply",None,1,0,0,A,A,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu59433,lembeek,RBU59433,299000,0,To be renovated,None,Immediately,4,None,None,None,None,135,0,37,1,None,None,7,1,1,None,Double glass,0,None,None,None,None,1,None,None,None,None,None,0,1,None,517,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu43326,buizingen,RBU43326,485000,0,New,None,Immediately,3,13,15,17,None,220,0,35,1,None,None,9,1,2,None,Double glass,0,None,None,None,None,1,None,None,None,None,None,1,1,None,30,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu60266,halle,RBU60266,299000,0,To renovate,1972,On contract,2,12,11,None,None,106,0,16,1,Fully equipped,Western kitchen,7,1,1,Hot air,Double glass,0,North-east,3,9 m,1,1,None,None,198,9 m,1,1,1,0,784,"yes, certificate in accordance",10/03/2025,1,0,0,A,A,None,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu23819,halle,RBU23819,399000,None,New,None,Immediately,4,None,None,None,None,171,0,39,1,None,None,None,1,2,None,Double glass,0,None,None,None,None,None,None,None,None,None,None,1,1,None,None,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rwc41092,lembeek,RWC41092,361050,None,Excellent,2025,Negotiable,3,None,None,None,None,1,None,None,None,Super equipped,Western kitchen,None,None,None,Solar energy,Double glass,None,None,3,None,None,None,None,None,446,None,1,1,1,None,None,"yes, certificate in accordance",None,None,1,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbd24154,halle,VBD24154,379000,0,Fully renovated,1930,On contract,3,13,14,10,None,126,0,38,None,None,None,15,1,2,Gas,Double glass,0,North-east,3,None,1,2,None,None,376,None,1,1,1,0,80,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu25228,halle,RBU25228,395000,0,None,None,On contract,2,None,None,None,None,125,None,None,1,None,None,None,1,2,Not specified,Double glass,0,None,3,None,None,None,None,None,249,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu25229,lembeek,RBU25229,395000,0,None,None,On contract,2,None,None,None,None,125,None,None,1,None,None,None,1,2,Not specified,Double glass,0,None,3,None,None,None,None,None,249,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu23827,halle,RBU23827,420000,None,New,None,Immediately,4,None,None,None,None,171,0,39,1,None,None,None,1,2,None,Double glass,0,None,None,None,None,1,None,None,None,None,None,1,1,None,None,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbc20301,halle,VBC20301,695000,0,To renovate,None,On contract,6,33,18,22,31,349,None,35,1,Fully equipped,Western kitchen,17,2,3,Gas,Double glass,0,South,4,None,2,10,None,None,4185,None,1,1,1,0,627,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu25810,halle,RBU25810,369000,0,None,1979,On contract,4,None,None,None,None,185,None,None,None,None,None,None,2,2,Fuel oil,Double glass,0,None,4,None,None,2,None,None,566,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbs28065,halle,RBS28065,475000,0,None,None,On contract,5,None,None,None,None,270,None,None,1,None,None,None,1,2,Not specified,Double glass,0,None,2,None,None,1,None,None,360,None,None,None,None,None,156,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rwc39533,halle,RWC39533,360550,None,Excellent,2025,Negotiable,3,None,None,None,None,531,None,None,1,Super equipped,Western kitchen,None,1,None,Gas,Double glass,None,None,2,None,None,None,None,None,None,None,1,1,1,None,None,"yes, certificate in accordance",None,None,1,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu25811,buizingen,RBU25811,369000,0,None,1979,On contract,4,None,None,None,None,185,None,None,None,None,None,None,2,2,Fuel oil,Double glass,0,None,4,None,None,2,None,None,566,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbt27284,halle,RBT27284,299000,0,None,None,None,4,None,None,None,None,143,None,None,None,None,None,None,None,3,None,None,0,None,2,None,4,None,None,None,75,None,None,None,None,None,259,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/1500/halle/rbt45869,halle,RBT45869,165000,0,To renovate,None,On contract,2,15,16,None,None,157,0,16,1,None,None,None,1,1,Hot air,Double glass,0,North-east,2,4 m,None,None,None,None,95,4 m,1,1,1,None,None,"yes, certificate in accordance",None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbt67312,halle,RBT67312,485000,0,Normal,1987,On contract,3,13,16,6,None,152,None,35,1,Fully equipped,Western kitchen,11,1,2,Gas,Double glass,0,None,3,None,1,6,None,None,386,None,1,1,1,0,111,"yes, certificate in accordance",None,1,1,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbt29907,halle,RBT29907,275000,0,Excellent,1930,None,3,17,10,10,None,93,None,28,None,Partially equipped,None,12,1,1,Gas,Double glass,None,None,3,5 m,None,None,None,None,216,8 m,None,1,1,None,379,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbd07251,halle,VBD07251,325000,0,Normal,None,On contract,3,21,16,19,None,161,0,66,1,None,None,None,2,2,Gas,Double glass,0,East,2,None,2,None,None,None,210,None,1,1,1,0,358,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu14765,halle,RBU14765,348000,0,To be renovated,1967,On contract,3,12,12,8,None,125,0,17,1,Fully equipped,Western kitchen,7,1,1,Gas,Double glass,1,South-west,2,6 m,None,2,None,None,585,6 m,1,1,1,None,279,"No, certificate does not comply",None,1,0,0,A,A,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbt98431,halle,RBT98431,359000,0,Excellent,1930,None,2,None,None,None,None,127,None,None,1,None,None,None,1,None,None,Double glass,None,None,2,5 m,None,None,None,None,275,None,None,1,1,None,222,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu15126,halle,RBU15126,269000,0,To be renovated,1887,On contract,4,None,None,None,None,222,0,40,1,None,None,None,1,3,Gas,None,0,North-east,None,None,None,None,None,None,322,None,None,1,1,None,347,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu17463,buizingen,RBU17463,369000,0,None,None,None,3,None,None,None,None,None,0,None,1,None,None,None,1,1,None,None,0,None,None,None,None,None,None,None,291,None,None,1,1,None,284,"yes, certificate in accordance",None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu20097,halle,RBU20097,129500,0,None,None,None,3,None,None,None,None,141,None,None,1,None,None,None,None,None,None,None,0,None,2,6 m,3,None,None,None,91,6 m,None,None,None,None,None,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu20388,lembeek,RBU20388,419000,0,Normal,2004,None,3,None,None,None,None,180,0,48,1,None,None,None,1,2,Gas,None,0,North-east,None,None,None,None,None,None,327,None,None,1,1,None,None,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu20098,lembeek,RBU20098,279000,0,None,None,None,3,None,None,None,None,145,None,None,1,None,None,None,1,1,Not specified,Double glass,0,South-west,2,5 m,2,None,None,None,440,5 m,None,None,None,None,325,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu27626,buizingen,RBU27626,319000,0,To be renovated,None,None,3,15,12,9,None,105,None,24,None,None,None,None,1,None,Gas,Double glass,None,None,3,7 m,None,None,None,None,555,10 m,None,1,1,None,554,"No, certificate does not comply",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu28243,halle,RBU28243,390000,0,Normal,1940,On contract,3,15,13,None,None,100,0,13,1,Fully equipped,Western kitchen,9,1,1,Gas,Double glass,0,None,2,None,None,None,None,None,135,None,1,1,1,0,122,"yes, certificate in accordance",None,0,0,0,A,A,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu30046,buizingen,RBU30046,369000,0,None,None,On contract,4,None,None,None,None,190,None,None,1,None,None,None,1,1,Gas,Simple glass,0,South,2,None,None,None,None,None,495,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu30047,halle,RBU30047,369000,0,None,None,On contract,4,None,None,None,None,190,None,None,None,None,None,None,1,1,Gas,Simple glass,0,South,2,None,None,None,None,None,495,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu31766,halle,RBU31766,149000,0,To be renovated,1925,On contract,2,16,15,None,None,85,0,33,1,Partially equipped,Kitchenette,8,None,1,None,Double glass,0,South,2,4 m,1,None,None,None,60,4 m,1,1,1,0,495,"No, certificate does not comply",None,0,0,0,A,A,None,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu30041,halle,RBU30041,269000,0,Normal,1850,None,3,None,None,None,None,None,0,40,1,None,None,None,1,2,Gas,None,0,South,None,5 m,None,None,None,None,45,None,None,1,1,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu41628,halle,RBU41628,275000,0,None,None,On contract,3,None,None,None,None,None,None,None,1,None,None,None,1,1,None,None,0,None,2,None,None,None,None,None,277,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu30048,halle,RBU30048,369000,0,None,None,On contract,4,None,None,None,None,190,None,None,None,None,None,None,1,1,Gas,Simple glass,0,South,2,None,None,None,None,None,495,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rwc40737,lembeek,RWC40737,381050,None,Excellent,2025,Negotiable,3,None,None,None,None,1,None,None,1,Super equipped,Western kitchen,None,1,None,Solar energy,None,None,None,3,None,None,None,None,None,449,None,1,1,1,None,None,"yes, certificate in accordance",None,None,1,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu42185,halle,RBU42185,419000,0,Normal,None,Immediately,4,None,None,None,None,272,0,None,None,None,None,None,2,3,None,Double glass,0,None,None,None,None,None,None,None,None,None,None,1,1,None,150,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu43803,halle,RBU43803,290000,0,None,None,On contract,3,None,None,None,None,173,None,None,None,None,None,None,1,1,Gas,Simple glass,0,None,3,None,None,None,None,None,1110,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/bungalow/for-sale/1502/lembeek/rbu19168,lembeek,RBU19168,399000,0,Normal,1978,On contract,2,18,12,None,None,120,None,36,1,Fully equipped,Western kitchen,8,1,1,Fuel oil,Double glass,0,None,4,None,None,2,None,None,687,None,1,None,1,0,428,"No, certificate does not comply",None,1,1,0,B,B,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu45967,halle,RBU45967,540000,0,None,2017,None,3,None,None,None,None,127,None,None,None,None,None,None,2,2,Gas,Double glass,0,South-west,2,None,None,1,None,None,None,None,None,None,None,None,85,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu41293,halle,RBU41293,149000,0,None,None,On contract,4,None,None,None,None,None,None,None,1,None,None,None,None,None,Gas,Double glass,0,None,2,4 m,4,None,None,None,94,None,None,None,None,None,296,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu43804,lembeek,RBU43804,290000,0,None,None,On contract,3,None,None,None,None,173,None,None,None,None,None,None,1,1,Gas,Simple glass,0,None,3,None,None,None,None,None,1110,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/1500/halle/vbd36181,halle,VBD36181,389000,0,Normal,None,On contract,2,None,None,None,None,177,None,None,1,None,None,None,2,None,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49080,halle,RBU49080,429000,0,None,None,On contract,3,None,None,None,None,146,None,None,1,None,None,None,None,None,Not specified,Double glass,0,None,2,None,None,None,None,None,635,None,None,None,None,None,324,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49659,halle,RBU49659,498000,0,None,2011,None,4,None,None,None,None,297,None,None,None,None,None,None,2,2,Gas,Double glass,0,North-west,2,None,4,1,None,None,495,None,None,None,None,None,98,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu50236,buizingen,RBU50236,275000,0,To be renovated,1950,On contract,3,10,13,15,None,107,None,12,1,None,Independent,6,1,1,Gas,None,0,None,3,None,1,2,None,None,655,None,1,1,1,0,767,"No, certificate does not comply",None,1,1,0,A,A,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49305,halle,RBU49305,265000,0,To renovate,None,None,3,None,None,None,None,105,None,None,1,None,None,None,1,None,Gas,Double glass,0,None,None,5 m,None,None,None,None,144,None,None,None,None,None,402,None,None,None,1,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49081,halle,RBU49081,339000,0,None,None,On contract,3,None,None,None,None,146,None,None,1,None,None,None,None,None,None,None,0,None,2,None,None,None,None,None,270,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu30196,lembeek,RBU30196,449000,0,Fully renovated,None,None,4,None,None,None,None,200,None,None,0,None,None,None,2,None,Fuel oil,Double glass,0,None,None,None,None,None,None,None,315,6 m,None,None,None,None,288,None,None,None,None,0,A,A,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52300,halle,RBU52300,425000,0,None,1850,None,None,None,None,None,None,317,None,None,None,None,None,None,2,2,Gas,Simple glass,0,None,2,None,None,None,None,None,105,None,None,None,None,None,0,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu52416,lembeek,RBU52416,295000,0,Normal,None,Immediately,3,15,14,12,None,140,0,32,None,None,None,16,1,2,None,Double glass,0,None,None,None,None,None,None,None,None,None,None,0,1,None,774,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu41480,halle,RBU41480,199000,0,To be renovated,1933,On contract,2,16,16,None,None,89,0,15,1,Partially equipped,Kitchenette,11,1,1,None,Double glass,0,South-west,2,4 m,1,None,None,None,330,4 m,1,1,1,0,651,"No, certificate does not comply",None,1,0,0,None,None,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu59414,halle,RBU59414,279000,0,None,None,On contract,3,None,None,None,None,130,None,None,1,None,None,None,1,1,Not specified,Double glass,0,None,2,None,None,None,None,None,330,None,None,None,None,None,495,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52399,halle,RBU52399,329000,0,None,None,On contract,2,None,None,None,None,115,None,None,None,None,None,None,1,2,Not specified,Double glass,0,None,2,None,None,None,None,None,80,None,None,None,None,None,None,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu56331,halle,RBU56331,355000,0,To renovate,1971,None,2,None,None,None,None,156,None,None,1,None,None,None,1,None,Gas,Double glass,0,None,None,None,None,None,None,None,232,None,None,None,None,None,477,None,None,None,1,0,A,A,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52079,halle,RBU52079,599000,0,Excellent,None,Immediately,3,None,None,None,None,198,0,None,None,None,None,None,3,3,None,Double glass,0,None,None,None,None,None,None,None,None,None,None,1,1,None,174,"yes, certificate in accordance",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu58983,halle,RBU58983,565000,0,None,2023,On contract,3,None,None,None,None,172,None,None,None,None,None,None,2,2,Gas,Double glass,0,None,3,7 m,2,None,None,None,456,None,None,None,None,None,26,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu56061,halle,RBU56061,365000,0,To be renovated,1990,None,4,13,10,15,14,218,None,30,1,Partially equipped,Kitchenette,9,2,2,Gas,None,0,None,3,None,2,2,None,None,247,None,1,1,1,0,287,"No, certificate does not comply",None,1,1,0,A,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu60692,buizingen,RBU60692,420000,0,Normal,1997,On contract,3,17,10,11,16,155,0,38,1,Super equipped,None,11,1,2,Gas,Double glass,None,None,3,8 m,3,3,None,None,320,8 m,1,1,1,0,330,"No, certificate does not comply",None,1,1,0,A,A,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/vbd46297,buizingen,VBD46297,399000,0,None,None,None,2,14,16,None,None,129,None,14,None,None,None,16,1,1,Gas,Double glass,None,None,4,None,2,None,None,None,None,None,1,1,1,None,278,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbd44359,halle,VBD44359,310000,0,Normal,1964,On contract,2,14,10,None,None,92,0,30,1,None,Independent,8,1,1,Gas,Double glass,1,West,2,None,3,None,None,None,150,None,None,None,None,0,446,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/1500/halle/rbu62475,halle,RBU62475,189000,0,To be renovated,1875,On contract,None,None,None,None,None,96,0,None,1,None,None,None,None,None,Hot air,Double glass,0,North,2,None,2,None,None,None,56,None,1,None,1,0,None,None,None,0,0,0,B,B,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu64255,lembeek,RBU64255,399000,0,To be renovated,None,Immediately,4,None,None,None,None,492,0,None,1,None,None,None,2,1,Wood,Double glass,0,None,None,None,None,1,None,None,None,None,None,1,1,None,339,"No, certificate does not comply",None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu63107,buizingen,RBU63107,249000,0,Normal,None,Immediately,3,8,13,11,None,100,0,20,1,None,None,17,1,2,None,Double glass,0,None,None,None,None,1,None,None,None,None,None,1,1,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu56910,halle,RBU56910,469000,0,None,2025,On contract,3,None,None,None,None,208,None,None,1,None,None,None,1,2,None,None,0,South,2,None,None,None,None,None,114,None,None,None,None,None,0,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu62551,halle,RBU62551,469000,0,None,1970,On contract,2,None,None,None,None,150,None,None,1,None,None,None,1,2,Fuel oil,Double glass,0,South-east,2,None,None,5,None,None,None,None,None,None,None,None,262,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu61516,ninove,RBU61516,475000,0,Excellent,2021,None,3,18,14,13,None,160,None,45,1,Super equipped,None,10,1,2,Gas,None,None,South,3,8 m,2,4,None,None,724,8 m,1,1,1,None,15,"yes, certificate in accordance",None,1,None,0,A,B,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/appelterre-eichem/rbu62335,appelterre-eichem,RBU62335,298000,0,To renovate,1960,None,4,9,15,16,17,210,0,26,1,Fully equipped,Western kitchen,18,1,2,Fuel oil,None,0,North-east,3,10 m,None,3,None,None,421,10 m,None,None,None,None,527,"No, certificate does not comply",None,1,None,0,A,A,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu62466,ninove,RBU62466,475000,0,None,None,None,4,12,15,19,42,215,None,25,1,Super equipped,None,25,2,2,None,None,None,South,2,8 m,None,2,None,None,291,8 m,1,1,1,None,50,"yes, certificate in accordance",None,1,0,0,A,A,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu62402,ninove,RBU62402,325000,0,Normal,1999,On contract,2,None,None,None,None,180,0,34,None,None,None,None,1,2,Gas,None,0,West,None,None,None,1,None,None,150,None,None,1,1,None,125,"yes, certificate in accordance",None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu49753,ninove,RBU49753,319000,0,To renovate,1971,On contract,3,11,17,19,None,130,0,38,1,Fully equipped,Western kitchen,12,1,2,Gas,Double glass,None,South-east,3,19 m,None,None,None,None,220,19 m,1,1,1,None,321,"No, certificate does not comply",None,1,0,None,B,B,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/9400/appelterre-eichem/rbt86307,appelterre-eichem,RBT86307,None,0,To be renovated,1986,On contract,3,15,28,10,None,154,0,32,None,Super equipped,None,12,1,2,None,Double glass,0,None,4,17 m,None,5,None,None,709,None,1,None,1,None,658,"No, certificate does not comply",None,1,0,0,A,B,None,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rwc40142,ninove,RWC40142,295950,None,Excellent,2025,Negotiable,3,None,None,None,None,1,None,None,1,Super equipped,Western kitchen,None,1,None,Solar energy,Double glass,None,None,3,None,None,2,None,None,409,None,1,1,1,None,None,None,None,None,1,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu21365,ninove,RBU21365,225000,0,To be renovated,1964,On contract,3,12,12,6,None,115,0,35,1,None,None,15,1,None,Gas,None,0,None,3,7 m,None,2,None,None,216,7 m,1,1,1,0,847,"No, certificate does not comply",None,0,0,0,A,A,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9404/aspelare/rbu48100,aspelare,RBU48100,398000,0,None,1918,On contract,6,None,None,None,None,325,None,None,1,None,None,None,2,3,Fuel oil,Double glass,0,None,3,13 m,None,3,None,None,1380,22 m,None,None,None,None,0,None,None,None,None,0,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu23821,nederhasselt,RBU23821,414000,None,New,2025,None,3,14,13,13,None,160,0,16,None,Super equipped,None,11,1,2,Hot air,Double glass,0,West,3,8 m,2,1,None,None,707,8 m,1,None,1,0,None,None,None,1,1,0,None,None,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu27295,ninove,RBU27295,475000,0,Normal,1984,On contract,5,25,17,14,12,315,0,72,1,Super equipped,None,None,1,2,Gas,Double glass,0,North,4,13 m,1,4,None,None,1245,13 m,1,1,1,0,298,"No, certificate does not comply",03/05/2025,1,None,0,A,A,None,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9401/pollare/rbu21367,pollare,RBU21367,225000,0,To be renovated,1964,On contract,3,12,12,6,None,115,0,35,1,None,None,15,1,None,Gas,None,0,None,3,7 m,None,2,None,None,216,7 m,1,1,1,0,847,"No, certificate does not comply",None,0,0,0,A,A,no flooding area,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu30949,ninove,RBU30949,249000,0,None,None,On contract,2,None,None,None,None,252,0,None,None,Fully equipped,Western kitchen,None,1,None,Gas,Double glass,0,North-east,2,None,None,None,None,None,420,None,1,1,1,0,356,"No, certificate does not comply",None,1,0,0,None,None,None,None,0,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu32042,ninove,RBU32042,None,0,To be renovated,1972,On contract,3,18,21,6,None,210,0,43,1,Partially equipped,Kitchenette,8,1,1,None,None,0,South-east,2,9 m,None,2,None,None,474,None,1,None,1,None,718,"No, certificate does not comply",None,0,0,0,A,A,no flooding area,None,0,None,None,None,None,None
