url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu62483,2160,wommelgem,RBU62483,195 000 €,No,No,On contract,2,No,,Yes,1,1,1,Gas,No,North-east,2,,No,No,404 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbd47328,4400,flemalle,VBD47328,139 000 €,No,,On contract,3,No,Yes,,,1,1,Gas,,North,3,,Yes,No,708 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd47329,4031,angleur,VBD47329,239 000 €,No,Yes,On contract,3,No,,,,2,2,Gas,No,North,2,2,Yes,Yes,398 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3128/baal/rbu62487,3128,baal,RBU62487,489 000 €,No,No,On contract,3,No,,,,1,1,,No,East,4,,Yes,Yes,58 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2270/herenthout/rbu62488,2270,herenthout,RBU62488,649 000 €,No,No,On contract,4,No,,Yes,2,2,3,,No,South,4,,Yes,Yes,62 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2930/brasschaat/rbu62490,2930,brasschaat,RBU62490,929 000 €,No,No,On contract,4,No,,Yes,2,2,,,No,,4,,Yes,No,219 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu62491,2570,duffel,RBU62491,495 000 €,No,No,On contract,3,No,,Yes,1,1,2,Gas,No,West,3,,Yes,Yes,169 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3631/boorsem/rbu62494,3631,boorsem,RBU62494,305 000 €,No,,,3,No,,Yes,,1,1,,,,4,2,Yes,Yes,487 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3621/rekem/rbu62497,3621,rekem,RBU62497,379 000 €,No,,,3,No,,Yes,,2,2,,,,4,2,Yes,Yes,395 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2800/mechelen/rbu62514,2800,mechelen,RBU62514,585 000 €,No,No,On contract,3,No,,Yes,,1,2,Gas,No,South-east,3,,Yes,No,90 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4480/engis/vbd47335,4480,engis,VBD47335,180 000 €,No,,On contract,3,No,Yes,,,1,1,Gas,No,North-west,3,2,Yes,Yes,259 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2350/vosselaar/rbu62515,2350,vosselaar,RBU62515,398 000 €,No,No,Immediately,4,No,,Yes,2,2,2,Gas,No,South,3,,Yes,Yes,226 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9230/massemen/rbu62517,9230,massemen,RBU62517,169 000 €,No,,On contract,2,,,,,1,,Gas,No,,3,,Yes,Yes,1183 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4000/liege/vbd47342,4000,liege,VBD47342,499 000 €,No,,On contract,6,No,,,,2,3,Gas,No,,2,4,No,No,573 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu62523,9041,oostakker,RBU62523,548 000 €,,No,,3,No,Yes,Yes,,1,2,,,North,3,,Yes,Yes,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu62524,9041,oostakker,RBU62524,466 000 €,,No,,3,No,Yes,Yes,,1,2,,,North,2,,Yes,Yes,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9520/sint-lievens-houtem/rbu62525,9520,sint-lievens-houtem,RBU62525,449 000 €,,,On contract,3,No,,,,1,2,Hot air,,,2,2,Yes,Yes,4 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9520/sint-lievens-houtem/rbu62526,9520,sint-lievens-houtem,RBU62526,449 000 €,,,On contract,3,No,,,,1,2,Hot air,,,2,2,Yes,Yes,4 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vwd15515,5000,namur,VWD15515,1 557 800 €,,,,12,,,,,12,,Gas,,,2,,Yes,Yes,26 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8930/menen/rbu62531,8930,menen,RBU62531,349 000 €,No,No,On contract,,,,Yes,1,1,3,Gas,No,,2,3,,Yes,182 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rbu62534,8930,menen,RBU62534,650 000 €,No,No,On contract,3,,,Yes,4,1,3,Hot air,No,,3,3,,Yes,378 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2200/noorderwijk/rbu62535,2200,noorderwijk,RBU62535,240 000 €,No,No,On contract,3,,Yes,,,,,,,,,,No,No,1521 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rbu62536,8930,menen,RBU62536,575 000 €,No,,On contract,1,,,Yes,15,,2,Hot air,No,,3,2,,No,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rwc41155,8000,brugge,RWC41155,675 000 €,No,No,On contract,3,,Yes,,,2,,Gas,,North-west,2,,Yes,Yes,83 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8380/lissewege/rbu62540,8380,lissewege,RBU62540,345 000 €,No,Yes,,4,No,Yes,,,1,2,Gas,No,North-west,2,,Yes,Yes,270 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rbu62541,8930,menen,RBU62541,235 000 €,No,Yes,,3,No,Yes,,,1,1,Gas,No,South-east,4,,Yes,Yes,85 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbu62543,8870,izegem,RBU62543,179 000 €,No,Yes,,3,No,Yes,Yes,2,1,1,,No,North-west,2,,Yes,Yes,617 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8792/desselgem/rbu62544,8792,desselgem,RBU62544,379 000 €,No,Yes,,3,No,Yes,Yes,,1,2,,No,North-east,3,,Yes,Yes,125 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbd47348,4032,chenee,VBD47348,125 000 €,No,,,1,No,Yes,,,1,,Gas,,,2,2,No,Yes,299 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu62547,9300,aalst,RBU62547,315 000 €,No,No,Immediately,3,No,Yes,Yes,,1,2,,No,,,,No,Yes,576 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9570/lierde/rbu62548,9570,lierde,RBU62548,639 000 €,No,Yes,On contract,4,No,,Yes,1,1,2,Gas,,North,4,3,Yes,Yes,64 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1654/huizingen/rbu62549,1654,huizingen,RBU62549,379 000 €,No,No,On contract,2,,Yes,Yes,,1,2,Gas,No,South-west,3,,Yes,Yes,428 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1670/pepingen/rbu62550,1670,pepingen,RBU62550,469 000 €,No,No,On contract,2,,,Yes,,1,2,Fuel oil,No,South-east,2,,Yes,Yes,262 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu62551,1500,halle,RBU62551,469 000 €,No,No,On contract,2,,Yes,Yes,,1,2,Fuel oil,No,South-east,2,,Yes,Yes,262 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu62552,9550,herzele,RBU62552,249 000 €,No,No,Immediately,5,No,Yes,,,1,1,,No,,,,Yes,Yes,681 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/1970/wezembeek-oppem/rbu62554,1970,wezembeek-oppem,RBU62554,1 095 000 €,No,,On contract,4,,,Yes,2,3,,Gas,,,4,,Yes,Yes,214 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/rekkem/vbd47352,8930,rekkem,VBD47352,179 000 €,No,No,On contract,3,,Yes,,,1,1,Not specified,No,South,2,2,Yes,Yes,442 kWh/m²/year,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/3680/maaseik/rbu62560,3680,maaseik,RBU62560,729 000 €,No,No,On contract,4,,Yes,Yes,1,2,3,Fuel oil,No,South,4,,Yes,Yes,338 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6951/bande/vbd47356,6951,bande,VBD47356,475 000 €,No,,,5,No,,Yes,4,1,,,,,4,,Yes,Yes,242 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5300/sclayn/vbd47363,5300,sclayn,VBD47363,205 000 €,No,No,On contract,3,,Yes,,,1,,Fuel oil,,,2,,Yes,No,248 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47367,1180,ukkel,VBD47367,2 550 000 €,No,No,On contract,6,No,Yes,Yes,2,5,4,Gas,Yes,,4,2,Yes,Yes,208 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd47371,1050,elsene,VBD47371,2 250 000 €,No,No,On contract,5,No,,Yes,1,5,5,Gas,No,South,2,4,Yes,Yes,150 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd47375,1050,elsene,VBD47375,2 450 000 €,No,No,On contract,4,No,,Yes,1,2,5,,Yes,South-west,3,3,Yes,Yes,498 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7800/ath/vbd47377,7800,ath,VBD47377,185 000 €,No,,On contract,3,No,Yes,,,1,1,Gas,No,,2,2,No,Yes,340 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/4690/bassenge/vbd47380,4690,bassenge,VBD47380,425 000 €,No,,,4,,Yes,Yes,1,1,2,Fuel oil,,,4,,Yes,Yes,331 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vwd15516,4000,liege,VWD15516,390 000 €,No,,,5,,Yes,Yes,,2,,Gas,,,3,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu62562,3580,beringen,RBU62562,299 000 €,No,No,On contract,3,,Yes,Yes,1,1,2,Fuel oil,No,,2,3,Yes,No,333 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1860/meise/rbu62563,1860,meise,RBU62563,555 000 €,No,,On contract,3,No,Yes,Yes,,2,2,Gas,,East,4,,Yes,Yes,324 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8780/oostrozebeke/rbu62565,8780,oostrozebeke,RBU62565,399 000 €,,,,3,,Yes,,,1,,Hot air,No,,,3,Yes,No,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8553/otegem/rbu62568,8553,otegem,RBU62568,330 000 €,No,No,,3,,,Yes,,1,1,,,,,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbu62569,8670,koksijde,RBU62569,250 000 €,No,,,3,,No,,,1,,Electricity,No,,,,Yes,Yes,571 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8553/otegem/rbu62571,8553,otegem,RBU62571,320 000 €,No,No,,3,,,Yes,,1,1,,,,,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8553/otegem/rbu62575,8553,otegem,RBU62575,315 000 €,No,No,,3,,,Yes,,1,1,,,,,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4340/awans/vbd47386,4340,awans,VBD47386,140 000 €,No,,,1,No,No,,,1,,Electricity,No,South,,,Yes,Yes,201 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8670/oostduinkerke/rbu62577,8670,oostduinkerke,RBU62577,749 000 €,No,,,4,No,Yes,Yes,1,2,,Gas,No,,,,Yes,No,172 kWh/m²/year,No certificate,,,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8700/aarsele/rbu62579,8700,aarsele,RBU62579,495 000 €,No,,Negotiable,3,,Yes,Yes,1,2,,Wood,No,West,,,Yes,Yes,179 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbu62580,9032,wondelgem,RBU62580,399 000 €,No,,,3,,No,Yes,1,1,,Gas,No,,,3,No,No,186 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9100/sint-niklaas/rbu62582,9100,sint-niklaas,RBU62582,599 000 €,No,,,4,No,Yes,Yes,1,1,,Gas,No,South-west,,,Yes,Yes,181 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu62590,8760,meulebeke,RBU62590,269 000 €,No,No,From 15/09/2027,5,,Yes,,,1,2,Not specified,No,North-west,2,2,Yes,Yes,0 kWh/m²/year,,Crafts area or area of small and medium enterprises,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd47399,6030,marchienne-au-pont,VBD47399,125 000 €,No,,Immediately,3,No,Yes,,,2,2,Gas,No,,2,2,Yes,Yes,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbd47401,4032,chenee,VBD47401,289 000 €,No,No,On contract,4,No,,Yes,2,2,2,Gas,No,,2,2,Yes,Yes,359 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbd47402,4400,flemalle,VBD47402,220 000 €,,No,On contract,3,No,Yes,Yes,1,2,3,Not specified,No,West,3,2,Yes,Yes,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd47403,4000,liege,VBD47403,374 900 €,No,,,4,No,,Yes,1,1,2,Gas,No,,2,,Yes,Yes,154 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4130/tilff/vbd47404,4130,tilff,VBD47404,254 900 €,No,No,,3,No,,,,1,2,Gas,No,,3,,No,Yes,240 kWh/m²/year,,,,a demarcated riparian zone
https://immovlan.be/en/detail/residence/for-sale/9890/semmerzake/rbu62604,9890,semmerzake,RBU62604,590 000 €,No,No,On contract,3,,Yes,Yes,1,1,2,Gas,No,South,2,,Yes,No,237 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7141/carnieres/vbd47407,7141,carnieres,VBD47407,133 000 €,No,,On contract,3,,Yes,,,1,,,,,3,,Yes,Yes,64112 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6000/charleroi/vbd47408,6000,charleroi,VBD47408,84 500 €,No,,,2,,,,,1,,,,,,,,,566 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/1170/watermaal-bosvoorde/vbd47412,1170,watermaal-bosvoorde,VBD47412,225 000 €,No,Yes,,,,,,,,1,Gas,Yes,,,4,Yes,,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu62606,2490,balen,RBU62606,249 000 €,No,No,On contract,2,,Yes,Yes,2,1,1,Fuel oil,No,South-east,3,,Yes,Yes,0 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9185/wachtebeke/rbu62608,9185,wachtebeke,RBU62608,606 000 €,No,No,,3,,Yes,Yes,,1,2,,,,,,Yes,No,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9185/wachtebeke/rbu62609,9185,wachtebeke,RBU62609,597 000 €,No,No,,3,,Yes,Yes,,1,2,,,,,,Yes,No,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9185/wachtebeke/rbu62610,9185,wachtebeke,RBU62610,616 300 €,No,No,,3,,Yes,Yes,,2,2,,,,,,Yes,No,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6820/florenville/vbd47415,6820,florenville,VBD47415,200 000 €,No,No,On contract,5,,Yes,Yes,,,,Fuel oil,,,4,,Yes,No,289 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7160/godarville/vbd47420,7160,godarville,VBD47420,189 000 €,No,,,2,No,Yes,,,1,2,Gas,No,South,2,4,Yes,Yes,394 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd47421,6061,montignies-sur-sambre,VBD47421,159 000 €,No,,On contract,4,No,Yes,,,1,1,Gas,No,South,3,2,No,Yes,424 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5580/ave-et-auffe/vbd47424,5580,ave-et-auffe,VBD47424,249 000 €,No,No,On contract,4,No,Yes,Yes,1,1,2,Gas,No,North-west,2,,Yes,Yes,310 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbu62618,8600,diksmuide,RBU62618,585 000 €,No,,,4,,,,,,,,,,4,,Yes,,361 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7730/estaimpuis/vbd47430,7730,estaimpuis,VBD47430,345 000 €,No,,,4,No,,,,2,2,Hot air,No,,4,2,Yes,Yes,79 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu62622,9420,erpe-mere,RBU62622,450 000 €,No,,On contract,5,,,Yes,1,1,,,,,4,3,Yes,,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu62625,2018,antwerp,RBU62625,345 000 €,No,No,,2,,,Yes,,1,2,Not specified,No,,2,,No,Yes,271 kWh/m²/year,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7033/cuesmes/vbd47441,7033,cuesmes,VBD47441,120 000 €,No,No,On contract,2,No,Yes,,,1,1,Gas,No,East,2,1,No,Yes,270 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9940/ertvelde/rbu62628,9940,ertvelde,RBU62628,320 000 €,No,No,On contract,3,,Yes,Yes,2,,2,Fuel oil,No,South,3,,Yes,No,647 kWh/m²/year,,"Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4651/battice/vbd47442,4651,battice,VBD47442,349 000 €,No,No,,4,,Yes,Yes,1,2,,Electricity,,South,3,,Yes,Yes,266 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/8570/anzegem/rbu62633,8570,anzegem,RBU62633,690 000 €,No,,On contract,,,,Yes,4,,3,Fuel oil,No,,4,2,,Yes,383 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4800/petit-rechain/vbd47448,4800,petit-rechain,VBD47448,349 000 €,No,No,,4,,Yes,Yes,1,2,,Electricity,,South,3,,Yes,Yes,266 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9750/ouwegem/rbu62637,9750,ouwegem,RBU62637,995 000 €,No,,Immediately,4,,,Yes,6,1,3,,No,,4,2,,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu62638,9600,ronse,RBU62638,1 150 000 €,No,No,,12,,,,,3,10,Gas,No,,2,4,,Yes,,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1380/lasne/rbu62641,1380,lasne,RBU62641,460 000 €,No,,On contract,3,No,,Yes,1,1,2,Electricity,No,,4,1,Yes,Yes,785 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/1380/lasne/rbu62642,1380,lasne,RBU62642,850 000 €,No,,On contract,5,No,Yes,Yes,2,3,4,Fuel oil,No,,4,1,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd47453,4040,herstal,VBD47453,139 000 €,No,,,2,No,,,,1,,Gas,,,2,2,Yes,No,356 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbu62647,2440,geel,RBU62647,300 000 €,No,No,On contract,3,No,Yes,,,1,2,,No,North-west,,,Yes,No,871 kWh/m²/year,"yes, certificate in accordance",Agricultural zone,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2430/laakdal/rbu62648,2430,laakdal,RBU62648,489 000 €,No,No,Negotiable,4,No,,Yes,,2,2,Not specified,No,North,,,Yes,No,8 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu62649,3970,leopoldsburg,RBU62649,179 000 €,No,No,On contract,4,No,Yes,Yes,1,1,1,Fuel oil,No,South,,,Yes,No,660 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbu62650,2440,geel,RBU62650,275 000 €,No,No,On contract,3,No,Yes,,,1,2,Gas,No,East,,,Yes,Yes,650 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2260/westerlo/rbu62651,2260,westerlo,RBU62651,299 000 €,No,No,On contract,3,No,Yes,Yes,1,1,1,Fuel oil,No,North,,,No,No,1042 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3945/ham/rbu62652,3945,ham,RBU62652,349 000 €,No,No,On contract,3,No,Yes,,,1,2,,No,North-east,,,Yes,No,353 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2491/olmen/rbu62654,2491,olmen,RBU62654,465 000 €,No,No,On contract,3,No,,Yes,,1,1,Gas,No,West,,,Yes,Yes,212 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu62655,2490,balen,RBU62655,489 000 €,No,No,,4,No,Yes,,,1,2,Not specified,No,North,,,No,No,57 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu62656,2490,balen,RBU62656,489 000 €,No,No,,4,No,Yes,,,1,2,Not specified,No,North,,,No,No,55 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbu62657,3700,berg,RBU62657,189 000 €,No,No,On contract,3,No,Yes,Yes,1,1,1,Fuel oil,No,West,,,Yes,No,910 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbu62658,3700,berg,RBU62658,139 000 €,No,No,On contract,1,No,Yes,,,1,1,Gas,No,East,,,Yes,No,492 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbu62659,3700,berg,RBU62659,149 000 €,No,No,On contract,2,No,Yes,,,1,1,Gas,No,South-east,,,No,No,514 kWh/m²/year,"No, certificate does not comply","Residential area of cultural, historical value",,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/3970/leopoldsburg/rbu62660,3970,leopoldsburg,RBU62660,179 000 €,No,No,On contract,4,No,Yes,Yes,1,1,1,Fuel oil,No,South,,,Yes,No,660 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/2440/geel/rbu62662,2440,geel,RBU62662,275 000 €,No,No,On contract,3,No,Yes,,,1,2,Gas,No,East,,,Yes,Yes,650 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9130/kieldrecht/rbu62664,9130,kieldrecht,RBU62664,525 000 €,No,No,On contract,4,No,,Yes,1,2,2,,No,South,2,,Yes,Yes,55 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7387/angre/vbd47471,7387,angre,VBD47471,159 000 €,,No,On contract,3,No,Yes,Yes,,1,2,Not specified,No,,3,,Yes,Yes,,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7604/callenelle/vbd47472,7604,callenelle,VBD47472,190 000 €,No,No,On contract,3,No,,Yes,,1,1,,No,,3,,Yes,No,335 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/6800/libramont-chevigny/vbd47473,6800,libramont-chevigny,VBD47473,495 000 €,No,No,,5,No,,Yes,1,2,2,Fuel oil,No,East,4,1,Yes,Yes,207 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6536/thuillies/vbd47474,6536,thuillies,VBD47474,279 000 €,No,,On contract,4,,Yes,,,,2,Gas,,,2,4,Yes,Yes,184 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbd47475,7712,herseaux,VBD47475,189 000 €,No,No,,4,No,,,,1,2,Gas,No,South-west,2,,Yes,Yes,202 kWh/m²/year,No certificate,,(information not available),(information not available)
